loan_request_id,approved,total_importe,mes_compra,year,quarter,quarterpercentage,month,num_delinquencies,ever_delinquent,most_purchased_category,medio_pago,canal,riskclient,dias_entre_compras,delta_importe,promedio_cliente,temporada_alta_relativa,es_temporada_alta_real,promedio_temporada_alta,temporada_alta_ajustada,fecha_afiliacion,external_account_id
1702,1,21223.96,5,2024,2,39.2393473978,5,3,True,tools_hardware,Loan,sucursal,1,135.4543016304,-114.5097914372,916.56,0.7,0,1532.0,0.956577218046995,2022-12-24,100100769949.0
1703,0,44855.89,7,2024,3,86.1764823048,7,0,False,office_supplies,Credit Card,sucursal,0,55.3391983037,10.747844654,1234.43,0.7,0,1951.01,0.746366143226162,2022-08-06,100100505633.0
1704,1,45071.21,4,2024,2,56.7920708424,4,0,True,sports_equipment,Loan,sucursal,0,138.2216946359,282.348226693,1755.04,0.9,1,1699.53,0.326203331594004,2021-01-08,100100328771.0
1705,1,51244.49,1,2024,1,28.5106156921,1,1,True,toys_games,Cash,sucursal,1,57.4137939224,-345.1024637084,991.19,0.9,0,2365.21,0.027892219780622,2022-03-11,100100195144.0
1706,1,72545.65,1,2024,1,27.5755997696,1,2,True,books_media,Loan,sucursal,1,1.4594822431,-185.4436544362,1377.0,0.9,1,2124.13,0.940351243697321,2017-12-01,100100521340.0
1707,0,66503.58,10,2024,4,20.5650843598,10,1,True,books_media,Credit Card,sucursal,1,63.0663114398,-227.6848874578,441.63,0.5,0,595.35,0.231173279153188,2020-05-09,100100519441.0
1708,1,114703.62,10,2024,4,23.7720921223,10,4,False,automotive_parts,Loan,sucursal,1,118.2014910536,488.7699598566,1085.46,1.1,1,1957.79,0.139186192680563,2016-08-15,100100011487.0
1709,0,86119.41,4,2024,2,46.2155742672,4,4,True,tools_hardware,Credit Card,sucursal,1,114.3555554532,338.200388544,1802.4,0.8,1,1336.31,0.047154303700089,2017-02-22,100100637254.0
1710,1,51162.28,1,2024,1,1.491670429,1,1,False,books_media,Loan,sucursal,1,29.7499351623,-355.7087349358,830.3,0.8,0,837.07,0.857230635943528,2021-08-01,100100139997.0
1711,1,56051.22,12,2024,4,95.9019462958,12,3,True,clothing,Debit Card,sucursal,1,111.6792010066,-53.8171178919,1149.85,1.4,0,1979.23,0.952025183070023,2022-03-21,100100935716.0
1712,1,119633.17,5,2024,2,35.4415882915,5,0,True,garden_outdoor,Cash,sucursal,0,25.8999299023,-255.5717495697,1834.92,1.0,0,216.59,0.155777407849813,2016-03-20,100100129410.0
1713,0,48602.13,1,2024,1,7.0207649949,1,4,True,automotive_parts,Credit Card,sucursal,1,129.4461722451,-181.8267134144,325.6,0.8,1,274.29,0.989346881356211,2021-06-24,100100976782.0
1714,1,8896.05,1,2024,1,19.9966810463,1,2,True,electronics,Loan,sucursal,1,76.6476796977,-184.8740664986,905.91,1.1,0,1673.56,0.221634501808352,2024-09-10,100100165815.0
1715,1,47060.76,10,2024,4,29.3499000281,10,1,True,jewelry,Loan,sucursal,1,175.9155118598,-456.1638239643,1019.53,1.4,1,1715.3,0.951379559005227,2022-02-03,100100209614.0
1716,1,20990.95,1,2024,1,25.3363004012,1,2,False,tools_hardware,Debit Card,sucursal,0,113.1535583015,11.1588477285,1651.95,1.1,1,2437.66,0.767360631949493,2022-08-01,100100947024.0
1717,1,51870.89,2,2024,1,27.6704046914,2,1,True,health_beauty,Cash,sucursal,1,134.6729866769,249.6699048327,471.39,0.8,0,1600.31,0.473858597637715,2023-11-26,100100693285.0
1718,1,150935.97,11,2024,4,58.3777032198,11,1,True,health_beauty,Credit Card,sucursal,0,88.3378315684,181.3969502273,1988.5,1.5,1,1784.6,0.162568458587367,2023-03-16,100100062333.0
1719,1,139425.88,6,2024,2,43.7071140675,6,2,True,sports_equipment,Debit Card,sucursal,1,55.5436615205,127.6470631547,1733.61,0.8,1,860.44,0.112971288613731,2023-11-19,100100622852.0
1720,1,30093.01,8,2024,3,85.3880214792,8,1,True,office_supplies,Loan,sucursal,1,30.8641662362,-398.2467453474,436.25,0.9,0,331.2,0.973893245368615,2023-01-13,100100677988.0
1721,1,107482.81,3,2024,1,14.7525770449,3,3,True,jewelry,Credit Card,sucursal,1,145.3162752151,-495.1448827025,1187.28,0.7,0,2287.93,0.5762994485229,2018-04-21,100100257543.0
1722,1,151869.67,8,2024,3,77.2848856669,8,1,True,home_appliances,Loan,sucursal,1,121.8962550387,-356.6959285046,743.95,1.3,1,2204.64,0.498490178603117,2017-08-04,100100483538.0
1723,1,131057.54,11,2024,4,62.3096423443,11,2,True,electronics,Loan,sucursal,1,107.571654571,483.9562142476,393.19,1.2,1,2479.17,0.433199123178714,2018-06-10,100100747758.0
1724,1,91901.98,1,2024,1,33.099996659,1,1,True,clothing,Cash,sucursal,1,80.9559089874,468.6757480956,1842.48,0.5,1,1717.07,0.749572569694741,2025-08-13,100100465732.0
1725,0,62132.6,11,2024,4,49.3992726728,11,4,True,health_beauty,Debit Card,sucursal,1,132.9394712453,294.5775379854,1905.56,0.8,0,1847.69,0.710699980284246,2020-10-18,100100898063.0
1726,1,91347.61,7,2025,3,82.9201819373,7,0,True,garden_outdoor,Loan,sucursal,0,1.6594214319,351.2948171968,1814.68,1.1,0,1048.28,0.493441551181855,2020-05-12,100100085449.0
1727,1,32220.62,8,2024,3,98.3187444911,8,1,True,musical_instruments,Cash,sucursal,1,84.300983571,-62.8518092202,1583.95,0.5,1,1195.92,0.508911699752879,2022-10-21,100100881017.0
1728,0,12947.05,11,2024,4,51.7939294443,11,0,True,home_appliances,Cash,sucursal,0,183.0943170417,67.3422280995,471.76,1.2,0,443.8,0.809923489567137,2019-12-19,100100171734.0
1729,1,55911.23,6,2024,2,38.8396268637,6,2,False,electronics,Loan,sucursal,0,174.3839610851,87.2885331857,1163.88,1.5,1,1983.97,0.242255531621298,2021-03-01,100100374348.0
1730,1,20229.59,8,2024,3,83.3927054792,8,1,False,clothing,Loan,sucursal,1,49.8998338267,-38.1418512652,1203.46,1.2,1,2121.27,0.228700574618253,2023-09-10,100100851139.0
1731,1,67310.92,2,2024,1,18.9758964456,2,3,False,office_supplies,Debit Card,sucursal,1,100.8099822285,-188.6951562105,670.54,1.4,0,1128.79,0.076084119740955,2019-11-10,100100652679.0
1732,1,28721.91,8,2024,3,70.8759035613,8,0,False,home_appliances,Debit Card,sucursal,0,128.1716509988,-35.8654101482,1051.1,0.6,1,2237.97,0.619048936291195,2019-04-04,100100579541.0
1733,1,47823.02,2,2025,1,16.2856302723,2,0,False,jewelry,Debit Card,sucursal,0,129.5593089179,-46.7695006429,1405.85,0.6,1,1824.18,0.207923090578218,2025-08-27,100100229150.0
1734,1,59509.84,3,2024,1,25.8601839025,3,0,False,electronics,Loan,sucursal,0,176.3348975272,60.5662083584,1925.17,1.5,0,1771.25,0.960145756422728,2021-06-06,100100493710.0
1735,1,93913.89,6,2024,2,37.2982288764,6,2,True,musical_instruments,Loan,sucursal,1,147.8997454778,44.9388052585,1840.82,1.5,1,1584.67,0.285933565589266,2024-12-04,100100551247.0
1736,1,78856.6,1,2024,1,9.4586584389,1,0,True,musical_instruments,Credit Card,sucursal,0,118.1396413218,321.7957215863,1576.57,1.4,1,1756.04,0.508157129021122,2022-08-20,100100533355.0
1737,1,50803.62,11,2024,4,50.3790146302,11,3,True,garden_outdoor,Credit Card,sucursal,1,52.3134385893,-415.4622806511,654.65,0.8,0,1169.19,0.752489666831079,2022-11-24,100100845448.0
1738,0,24973.56,1,2024,1,3.3019648609,1,4,True,office_supplies,Debit Card,sucursal,1,8.7780780225,-437.4579673628,1968.13,0.7,1,716.2,0.796645046015011,2022-02-28,100100479698.0
1739,1,11592.62,8,2024,3,70.5366334325,8,2,True,garden_outdoor,Loan,sucursal,1,61.0675868878,-257.4706470689,660.31,0.8,1,757.66,0.580728121530028,2021-10-20,100100040850.0
1740,1,79289.38,4,2025,2,58.6185480877,4,4,True,garden_outdoor,Debit Card,sucursal,1,177.5166775988,-161.3328293039,655.84,1.1,0,2002.85,0.517499390812157,2016-11-28,100100937927.0
1741,1,115709.69,3,2024,1,29.8737265903,3,2,False,garden_outdoor,Loan,sucursal,1,60.346203127,143.8709724054,271.82,0.8,0,1065.09,0.663601234469901,2017-05-21,100100693519.0
1742,1,93158.74,8,2024,3,76.9630248646,8,1,True,electronics,Credit Card,sucursal,1,27.6091558745,-54.5463814647,1943.34,0.6,1,1304.8,0.094779182578252,2023-10-14,100100918504.0
1743,1,18918.65,8,2024,3,87.3248615946,8,1,False,furniture,Cash,sucursal,1,197.9392982166,-469.5096065135,696.79,1.3,1,480.76,0.37576788647944,2022-10-18,100100832791.0
1744,0,114135.64,9,2024,3,84.201333381,9,3,False,clothing,Cash,sucursal,1,199.186917447,-135.4801381292,1235.14,1.4,1,1638.09,0.975655212986654,2024-06-15,100100215796.0
1745,1,2819.27,9,2024,3,68.3858991706,9,4,True,electronics,Cash,sucursal,1,107.6726983656,425.3708370007,708.45,0.7,1,1328.36,0.941382216654167,2025-05-11,100100525621.0
1746,1,96614.17,6,2024,2,49.6835603169,6,0,True,clothing,Cash,sucursal,0,195.24082696,387.1382298595,1935.93,1.2,1,1182.15,0.172737390347021,2022-07-25,100100581376.0
1747,1,106143.62,11,2024,4,60.6269717421,11,2,False,automotive_parts,Debit Card,sucursal,1,174.9271015085,-125.1525938919,1169.08,0.7,1,1987.23,0.36278259332228,2017-05-21,100100650914.0
1748,1,183940.74,12,2024,4,99.7599911148,12,3,True,automotive_parts,Debit Card,sucursal,1,181.235046829,405.8357818125,429.84,1.5,1,1040.17,0.481416361499812,2016-09-08,100100518775.0
1749,1,85179.21,2,2024,1,28.518304138,2,2,True,garden_outdoor,Debit Card,sucursal,1,161.8837692841,480.8499127282,1224.36,1.2,1,1014.15,0.184413322325511,2018-12-18,100100745746.0
1750,1,157359.57,11,2025,4,57.1466302984,11,0,True,tools_hardware,Credit Card,sucursal,0,138.9199243103,-254.9741155041,939.24,0.6,0,1515.02,0.950264984126516,2018-07-22,100100807486.0
1751,1,17373.32,11,2024,4,36.0952492308,11,0,True,office_supplies,Debit Card,sucursal,0,107.6994570526,-38.1469769565,1073.98,1.1,1,473.79,0.762520445189582,2017-12-11,100100464302.0
1752,1,7644.82,2,2025,1,1.4045390598,2,3,True,clothing,Credit Card,sucursal,1,67.6459408123,-304.0098468844,1896.85,1.2,0,706.62,0.930110885183537,2020-10-10,100100160117.0
1753,0,80586.14,4,2024,2,47.3505474956,4,2,True,toys_games,Loan,sucursal,0,87.318844895,361.7850697819,280.17,0.7,0,1920.18,0.601358208726651,2024-12-05,100100946052.0
1754,0,60753.67,1,2025,1,29.4121369883,1,4,True,clothing,Debit Card,sucursal,1,100.4960019775,226.1936014661,1968.33,0.7,1,883.78,0.168245538449719,2022-07-24,100100241757.0
1755,1,96783.64,1,2024,1,15.7251923302,1,0,True,electronics,Credit Card,sucursal,0,45.9657269697,-67.3027438303,752.78,1.0,0,1877.32,0.360855399894673,2017-03-03,100100757793.0
1756,1,132163.76,7,2025,3,73.3672193784,7,2,True,musical_instruments,Credit Card,sucursal,1,77.3063976618,77.8649992893,1036.75,1.4,1,281.97,0.879977348393253,2020-05-08,100100439374.0
1757,1,6317.0,10,2024,4,8.0392329136,10,4,True,electronics,Credit Card,sucursal,1,90.023352171,177.3833604345,1332.92,1.4,1,2321.86,0.061584320791273,2020-04-22,100100038967.0
1758,1,110816.62,9,2024,3,77.3822758408,9,2,True,clothing,Debit Card,sucursal,1,127.873590647,-303.4185424086,1288.66,1.4,1,1757.63,0.500677178150599,2023-09-03,100100099664.0
1759,1,32460.88,2,2024,1,24.0433836389,2,2,False,books_media,Cash,sucursal,1,56.1442387408,-341.8426491549,223.97,0.9,0,2263.98,0.529288636706513,2025-06-01,100100089368.0
1760,1,68909.29,6,2024,2,63.871126773,6,4,True,books_media,Loan,sucursal,1,0.3278389315,-164.8314197543,992.09,0.6,1,1730.62,0.816086129128768,2022-09-15,100100537670.0
1761,0,95198.84,9,2024,3,76.6110648935,9,0,False,automotive_parts,Credit Card,sucursal,0,90.627696825,253.1208576092,1848.43,0.7,1,1778.66,0.658702447137847,2024-02-28,100100843450.0
1762,0,36228.9,6,2024,2,43.9347907793,6,3,False,garden_outdoor,Loan,sucursal,1,78.461933659,-101.5339714185,1871.41,1.3,0,571.63,0.294678735404738,2021-02-18,100100178009.0
1763,1,76811.44,2,2024,1,10.3124883972,2,3,True,sports_equipment,Credit Card,sucursal,1,80.8091134161,-330.358993604,1557.71,1.1,1,1300.68,0.75733363292947,2018-02-27,100100181055.0
1764,1,80229.11,6,2024,2,34.0274887034,6,1,True,toys_games,Cash,sucursal,1,74.1154451239,-55.6064512681,361.41,0.8,0,448.79,0.348100407848406,2016-02-17,100100631149.0
1765,1,64780.75,10,2024,4,2.594246568,10,1,True,home_appliances,Loan,sucursal,1,106.504233759,276.4370968423,407.52,0.9,1,1420.29,0.788962649339124,2022-03-16,100100206236.0
1766,1,79803.42,9,2024,3,81.7629557945,9,1,True,garden_outdoor,Cash,sucursal,1,82.8588421914,-208.3830021937,495.16,0.6,1,1249.85,0.318971291339136,2025-01-16,100100000830.0
1767,1,781.48,4,2024,2,58.6887172232,4,2,True,clothing,Loan,sucursal,1,143.3318347141,-415.9164863048,544.07,1.3,1,365.51,0.757810544298798,2016-10-06,100100536525.0
1768,1,32368.53,10,2024,4,30.8554315246,10,1,True,furniture,Loan,sucursal,0,79.5658026456,103.4132697308,428.04,1.1,1,1455.55,0.11407878077685,2018-05-24,100100470142.0
1769,1,16995.49,5,2024,2,36.3254759231,5,3,False,automotive_parts,Credit Card,sucursal,1,74.7263824568,81.2602126162,398.82,1.1,1,2014.63,0.614474186348336,2019-02-25,100100768814.0
1770,0,76677.39,2,2025,1,16.581556501,2,3,False,kitchen_dining,Credit Card,sucursal,1,105.7988705745,-68.5102991844,316.15,1.2,0,1008.27,0.606835218726497,2024-12-13,100100611311.0
1771,1,85393.01,7,2024,3,90.2731351576,7,2,True,toys_games,Cash,sucursal,1,40.4578084429,119.8769765442,1430.24,0.6,1,2157.0,0.09292925764416,2020-05-13,100100354202.0
1772,1,8715.45,8,2024,3,95.5054394005,8,2,True,musical_instruments,Debit Card,sucursal,1,180.2215958178,55.8565669539,647.33,1.2,1,1942.17,0.601406438064154,2023-07-09,100100834433.0
1773,1,76840.76,12,2024,4,92.1505561305,12,4,True,jewelry,Cash,sucursal,1,135.5651672346,-157.5140579709,394.05,1.1,1,1771.72,0.105328983564353,2020-01-04,100100745257.0
1774,1,49423.33,6,2024,2,47.6188292017,6,3,True,garden_outdoor,Cash,sucursal,1,177.6561682073,-163.6480016989,1387.7,1.0,0,2426.93,0.927445116372406,2020-05-25,100100687031.0
1775,1,38345.14,5,2024,2,56.2403857232,5,0,False,books_media,Loan,sucursal,0,137.458134432,197.0348983455,1377.39,0.5,1,2323.49,0.166900866082283,2025-03-24,100100155286.0
1776,1,178454.3,12,2024,4,79.7605835648,12,3,True,home_appliances,Cash,sucursal,1,120.8335843311,93.3509381472,647.67,1.4,1,1705.65,0.980390998614089,2020-10-10,100100997646.0
1777,0,6659.91,6,2024,2,51.7900290898,6,4,False,kitchen_dining,Loan,sucursal,1,107.9407007222,-382.6623369011,1154.75,0.9,0,1645.65,0.37410251644933,2019-08-13,100100308524.0
1778,1,72508.83,8,2024,3,84.5862268121,8,2,True,books_media,Debit Card,sucursal,1,81.040506731,-52.8512451185,1705.28,0.7,0,2030.54,0.551903603095476,2017-10-21,100100289501.0
1779,1,54866.92,5,2025,2,36.2035376516,5,3,True,health_beauty,Loan,sucursal,1,198.6997680315,-175.7591577102,399.05,1.4,1,681.25,0.320215862956419,2018-06-19,100100049056.0
1780,0,123122.28,9,2024,3,72.9971930225,9,3,True,furniture,Debit Card,sucursal,1,159.295984465,219.8410209344,696.79,0.8,0,794.76,0.119600412878634,2025-04-22,100100046976.0
1781,1,35114.6,3,2024,1,2.1545917548,3,4,True,electronics,Debit Card,sucursal,1,101.7074841923,-427.2020364855,271.3,1.2,1,2018.21,0.363989803230659,2024-03-15,100100357930.0
1782,0,36293.92,6,2024,2,35.4207881154,6,3,False,clothing,Loan,sucursal,1,120.3833328005,134.5276593591,1760.04,0.9,1,606.15,0.207149444640352,2024-05-11,100100703683.0
1783,0,66298.97,1,2024,1,7.739760088,1,0,True,garden_outdoor,Credit Card,sucursal,0,86.2234568219,-348.7876218436,1684.68,0.7,0,1981.12,0.707622461974919,2023-11-01,100100700711.0
1784,1,21955.98,10,2024,4,25.3787656092,10,1,False,clothing,Cash,sucursal,1,45.53159204,-354.1207120129,1642.43,0.9,0,1048.4,0.527435406204735,2025-01-15,100100369803.0
1785,1,107846.88,3,2024,1,7.6766676491,3,4,False,furniture,Cash,sucursal,1,138.471136431,179.1101778521,1784.15,0.5,0,2019.99,0.493404591158961,2016-06-18,100100870963.0
1786,1,38638.29,10,2024,4,29.7311386899,10,0,False,health_beauty,Cash,sucursal,0,28.1337876517,434.1139240422,1727.0,0.6,1,1203.6,0.701268184704624,2016-11-04,100100178457.0
1787,0,56956.52,11,2024,4,52.3491365016,11,4,True,clothing,Cash,sucursal,1,125.0190659659,273.4259576061,528.27,0.6,0,2459.01,0.62323836532374,2019-06-20,100100872300.0
1788,0,47353.01,11,2024,4,49.6921495649,11,3,True,home_appliances,Cash,sucursal,1,42.9180239561,-351.7549418998,302.07,1.2,0,1775.67,0.989655422726016,2017-02-05,100100602772.0
1789,1,36362.15,3,2024,1,15.9464829394,3,1,True,tools_hardware,Cash,sucursal,1,174.1307759393,-106.3420331073,1059.0,0.9,0,2089.46,0.652584462576892,2016-03-14,100100061010.0
1790,0,11002.68,8,2024,3,99.7922516007,8,3,True,clothing,Cash,sucursal,1,191.2356220493,105.8322882857,1290.5,0.9,1,2248.36,0.656789064468678,2017-08-17,100100079153.0
1791,1,28166.44,10,2024,4,2.6632317966,10,4,True,garden_outdoor,Credit Card,sucursal,1,80.3693927707,-191.6420642566,1834.88,1.3,1,591.37,0.061567311093439,2023-07-01,100100825975.0
1792,0,102171.1,6,2024,2,34.9774580549,6,3,True,sports_equipment,Loan,sucursal,1,77.3889182362,32.292158354,1722.33,1.1,0,1940.71,0.422385929504855,2020-10-05,100100842989.0
1793,1,72750.86,2,2024,1,32.2023063358,2,0,True,office_supplies,Loan,sucursal,0,130.0032547732,-357.1473524014,1498.28,1.1,0,772.97,0.144328419893791,2024-02-11,100100864286.0
1794,1,75987.04,3,2024,1,27.6719020756,3,4,True,home_appliances,Credit Card,sucursal,1,13.6835960146,375.1065148021,1169.62,1.2,0,807.14,0.249527524724097,2024-09-25,100100952246.0
1795,0,87441.99,6,2024,2,42.0362928911,6,1,True,kitchen_dining,Debit Card,sucursal,1,93.0725621474,-200.113607625,1570.89,0.5,0,515.33,0.342482421333212,2024-11-01,100100480364.0
1796,1,110352.87,5,2024,2,42.936482731,5,0,True,kitchen_dining,Cash,sucursal,0,53.5993597346,-154.1413238182,1185.91,1.2,1,1909.85,0.870135628477939,2017-02-07,100100292531.0
1797,1,165086.66,9,2024,3,84.0387873031,9,0,True,books_media,Loan,sucursal,0,98.8409481098,-491.2070475324,1763.17,0.8,0,1347.46,0.120708155296731,2016-02-13,100100364000.0
1798,1,124145.93,6,2024,2,65.7426588941,6,3,True,musical_instruments,Debit Card,sucursal,1,33.0136435754,-93.5547388531,1969.13,0.8,0,2481.13,0.82215926193715,2019-10-24,100100088804.0
1799,1,171644.94,12,2024,4,71.4943579857,12,2,False,electronics,Credit Card,sucursal,1,81.3290636865,-373.2508676607,526.46,1.5,1,1953.17,0.045294075554373,2016-05-19,100100715647.0
1800,1,184745.72,12,2024,4,89.579913436,12,2,True,kitchen_dining,Cash,sucursal,1,191.1817852208,299.0746252929,1217.46,0.8,0,1130.58,0.317334704896305,2020-01-01,100100913580.0
1801,0,59025.63,5,2024,2,39.4041409233,5,3,True,office_supplies,Cash,sucursal,1,176.3462004305,43.439113072,515.7,0.5,1,2205.5,0.472552864568964,2021-01-25,100100900080.0
1802,0,79459.45,6,2024,2,42.6715060727,6,2,False,kitchen_dining,Debit Card,sucursal,1,140.4876723119,337.889992445,1391.17,0.9,0,1278.17,0.153315284912814,2020-01-23,100100143609.0
1803,1,54143.92,11,2024,4,47.6065571418,11,4,True,kitchen_dining,Credit Card,sucursal,1,155.0107316603,-41.7973702022,1109.66,0.8,0,1025.67,0.24042245705112,2023-01-14,100100779858.0
1804,0,36979.74,3,2024,1,16.8633391895,3,2,True,garden_outdoor,Loan,sucursal,1,73.2657139817,-357.8106993564,482.66,0.6,0,506.35,0.982742752014318,2021-02-08,100100308900.0
1805,1,74773.29,8,2024,3,86.9888820901,8,3,True,tools_hardware,Credit Card,sucursal,1,157.7807895019,-179.0367176412,894.7,1.4,0,1724.21,0.821491735312815,2019-01-25,100100718899.0
1806,1,176670.8,10,2025,4,14.0415957585,10,2,True,electronics,Credit Card,sucursal,1,171.9007090954,318.1656804171,1372.05,0.5,0,843.89,0.994596104645945,2021-03-20,100100175623.0
1807,1,33500.9,11,2024,4,54.7713129307,11,2,True,kitchen_dining,Credit Card,sucursal,1,44.3681043551,-396.31080375,829.52,1.1,0,457.01,0.949232478674744,2017-04-12,100100598715.0
1808,1,65092.3,7,2024,3,70.1959986167,7,3,False,musical_instruments,Debit Card,sucursal,1,128.3223338668,61.8143870372,1138.2,1.1,1,2002.53,0.972661287127548,2021-09-28,100100832414.0
1809,1,29455.34,3,2024,1,19.4162956014,3,0,True,books_media,Credit Card,sucursal,0,24.4934608611,-134.4401919965,1961.17,1.1,1,1329.19,0.122241555835364,2020-11-05,100100118469.0
1810,0,172255.34,11,2024,4,52.4829779985,11,4,True,sports_equipment,Cash,sucursal,1,146.8254088633,355.07052159,1431.22,1.2,0,269.85,0.553561796883679,2016-12-27,100100476499.0
1811,0,49351.65,1,2024,1,4.7893124003,1,3,True,furniture,Loan,sucursal,1,102.5972190364,497.4127092687,431.73,1.3,1,2073.47,0.982528023359308,2022-06-17,100100832165.0
1812,0,66751.86,11,2024,4,39.241952333,11,1,False,sports_equipment,Credit Card,sucursal,1,117.2884822407,-58.4998547302,231.06,0.8,0,1901.75,0.453150225895998,2017-11-10,100100266298.0
1813,0,121106.97,9,2024,3,82.6592461668,9,2,True,toys_games,Credit Card,sucursal,1,156.04935911,-92.8873085311,1723.86,0.9,1,1954.26,0.04441952927941,2017-02-28,100100030869.0
1814,1,35460.83,11,2025,4,64.1543345532,11,1,True,electronics,Loan,sucursal,1,102.5214005132,-6.2521311258,784.97,1.1,1,1196.11,0.215600324660218,2025-10-21,100100059981.0
1815,0,12023.29,5,2024,2,45.7585587624,5,4,True,books_media,Debit Card,sucursal,1,96.9225337358,211.1115423768,618.36,0.7,0,501.59,0.114264966006679,2017-08-14,100100869711.0
1816,1,28912.47,2,2024,1,5.4171611687,2,0,False,kitchen_dining,Credit Card,sucursal,0,91.6376513019,-461.307354858,1854.01,1.2,0,248.34,0.083157689297528,2016-11-13,100100286477.0
1817,1,53232.23,9,2024,3,96.2972299451,9,3,True,jewelry,Credit Card,sucursal,1,3.9874381637,306.4451051366,236.65,0.7,0,1560.83,0.151056788646898,2019-10-23,100100864890.0
1818,0,4544.66,2,2024,1,8.5344228992,2,4,True,clothing,Loan,sucursal,1,10.585825818,-220.1064461856,1362.12,0.6,1,1140.11,0.505289304800742,2025-10-17,100100135218.0
1819,1,84298.81,2,2024,1,17.0990504897,2,0,True,jewelry,Cash,sucursal,0,125.3549442174,303.668879795,1628.71,0.7,1,1103.0,0.754952597062838,2024-01-16,100100968623.0
1820,1,15637.87,3,2024,1,26.2465556721,3,0,True,clothing,Debit Card,sucursal,0,68.847641159,32.9858053976,1021.41,0.6,1,1808.17,0.962149086165026,2024-07-03,100100908823.0
1821,1,89510.34,3,2025,1,28.8890648277,3,0,True,office_supplies,Credit Card,sucursal,0,131.5864905072,341.9824554014,1482.26,0.8,1,873.93,0.830498642234088,2022-11-18,100100915258.0
1822,0,80416.45,11,2024,4,39.1350471758,11,0,True,office_supplies,Cash,sucursal,0,146.8811809684,78.0833660804,318.33,0.7,1,1937.9,0.656839293758226,2023-10-07,100100847662.0
1823,1,52284.97,7,2024,3,90.1914799484,7,2,True,sports_equipment,Cash,sucursal,1,76.3797458429,-57.5608999117,1163.16,1.4,0,345.74,0.073010004593789,2024-02-03,100100563900.0
1824,1,68049.31,10,2024,4,3.0881965825,10,2,False,home_appliances,Loan,sucursal,0,183.8897387599,428.4525771337,1360.5,0.5,0,1670.73,0.087357454616371,2018-02-23,100100690852.0
1825,0,48175.11,11,2024,4,49.7966283185,11,2,True,sports_equipment,Credit Card,sucursal,1,93.7957763753,171.2382243948,1809.47,0.8,1,1202.93,0.823997193469559,2017-10-15,100100763442.0
1826,1,71824.24,1,2024,1,4.3386303912,1,2,True,office_supplies,Debit Card,sucursal,1,59.8158130602,-278.1301847374,805.26,0.6,1,854.26,0.391775283658723,2023-10-08,100100741636.0
1827,1,116600.22,4,2024,2,36.2042267176,4,4,True,musical_instruments,Loan,sucursal,1,17.5109780468,-460.181682215,436.69,1.1,0,1891.24,0.45201001163768,2020-10-05,100100104964.0
1828,1,24520.83,6,2024,2,59.7563017425,6,0,True,office_supplies,Debit Card,sucursal,0,166.5800335358,-54.3617653517,1180.59,1.4,1,1149.66,0.148751887833072,2019-11-08,100100244780.0
1829,1,85052.86,1,2024,1,28.4237609871,1,2,True,office_supplies,Credit Card,sucursal,0,12.3343927709,-245.7167791213,1074.93,0.6,0,844.88,0.235943335000392,2022-04-22,100100473920.0
1830,1,155177.36,8,2024,3,85.0079561272,8,3,True,toys_games,Debit Card,sucursal,1,102.554265856,71.6865194762,327.0,0.8,1,501.43,0.727367024830607,2016-07-09,100100354159.0
1831,1,56529.41,1,2024,1,11.847461084,1,3,True,home_appliances,Credit Card,sucursal,1,31.0942594276,-350.8986122464,1982.8,0.7,1,2148.15,0.342096338388031,2021-02-21,100100765578.0
1832,1,106356.55,2,2024,1,10.474527662,2,0,True,automotive_parts,Credit Card,sucursal,0,80.0125690405,-126.4966125899,1343.6,0.7,0,406.12,0.294505981178162,2016-02-11,100100835445.0
1833,0,59993.08,1,2024,1,8.5205752475,1,0,False,sports_equipment,Credit Card,sucursal,0,94.3667568779,234.7534310353,422.15,1.1,0,2310.26,0.784465764378675,2017-11-02,100100616275.0
1834,1,103800.54,4,2024,2,34.4101189307,4,0,True,jewelry,Credit Card,sucursal,0,84.1662935203,-81.5220544898,848.05,0.6,1,252.4,0.941659788865472,2021-07-04,100100841487.0
1835,1,21590.8,10,2024,4,30.9300014905,10,0,False,furniture,Debit Card,sucursal,0,2.0482417026,40.47446392,1382.03,0.6,1,1606.21,0.402807511934514,2017-09-23,100100258782.0
1836,0,165626.05,11,2024,4,33.6045030007,11,2,True,clothing,Loan,sucursal,1,195.8912624886,296.0525843486,1597.64,1.0,0,1451.77,0.922246751308609,2017-09-06,100100543530.0
1837,0,188849.22,11,2024,4,61.1778629538,11,1,True,office_supplies,Loan,sucursal,0,128.3916833688,-104.7188541611,1363.39,1.1,1,499.79,0.796192695739516,2021-07-10,100100264488.0
1838,1,79508.1,11,2025,4,58.9554859555,11,0,True,health_beauty,Credit Card,sucursal,0,146.3641451447,332.1233867664,835.77,1.3,1,470.67,0.476816607205271,2018-09-12,100100946582.0
1839,1,61471.8,2,2024,1,18.2467065788,2,0,False,books_media,Cash,sucursal,0,100.4319589767,394.9996234355,1003.04,0.7,0,1050.74,0.39296758193436,2025-09-07,100100720300.0
1840,0,107020.93,7,2024,3,84.6675551067,7,0,True,kitchen_dining,Credit Card,sucursal,0,59.4131581499,303.8071335035,317.83,0.6,1,881.38,0.341764978121989,2019-04-25,100100770619.0
